date,open,high,low,close,volume,vix,time,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_200,ema_200,rsi_14,rsi_7,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_width,bb_position,atr,volume_sma_20,volume_ratio,return_1,return_5,return_10,return_20,resistance_1,support_1,dist_from_resistance,dist_from_support,pivot,r1,s1,r2,s2,vanna_support_1,vanna_support_1_strength,vanna_support_2,vanna_support_2_strength,vanna_support_3,vanna_support_3_strength,vanna_resistance_1,vanna_resistance_1_strength,vanna_resistance_2,vanna_resistance_2_strength,vanna_resistance_3,vanna_resistance_3_strength,dist_to_vanna_support,dist_to_vanna_resistance,near_vanna_support,near_vanna_resistance,vanna_strength_ratio,trend_strength,choppiness,volatility_rank,range_compression,avg_range,range_vs_avg,consecutive_up,consecutive_down,momentum_streak,hour,minute,day_of_week,market_open_30,market_close_30,avoid_time,optimal_hours,is_monday,is_friday,future_high,future_low,future_return,profit_target_hit,stop_loss_hit,trade_quality,expected_move_up,expected_move_down
2025-06-11,604.19,605.06,599.27,601.36,73658225,17.26,2025-06-11,599.262,599.6595115964378,596.048,596.4603375936579,592.2185000000001,589.8359848648009,563.803,577.9932314768499,,582.4003219769097,70.95604893520611,73.80297193175534,9.042956638404235,9.117345914655388,-0.07438927625115355,592.2185000000001,604.7616235512205,579.6753764487796,0.042359782922081785,0.8644028523943895,6.46240714285716,71034027.3,1.0369428258504498,-0.002852026265172114,0.0091118084338766,0.023190921001140063,0.02474268965987325,605.06,575.6,0.006152720500199434,0.042836237860848725,601.8966666666666,604.5233333333333,598.7333333333333,607.6866666666666,596.1066666666667,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-11.020353864573622,11.851802580816804,0,0,0.9856450062059492,21.744406629116863,40.32208638568502,0.0,0.009628176134095988,0.010365602976721327,0.9288582782611466,0,1,0,0,0,2,0,0,0,0,0,0,619.22,591.89,0.02742117866170024,True,True,1,614.2848142857143,588.4351857142857
2025-06-12,600.01,603.75,599.52,603.75,64129003,18.02,2025-06-12,601.402,601.0230077309586,597.418,597.7857307584474,593.0265,591.1611291633914,564.6586,579.0033008306989,,582.6127565841047,72.31101511879044,72.29336437718244,9.056443137427095,9.10516535920973,-0.048722221782634634,593.0265,606.3706290461436,579.6823709538565,0.04500348313656643,0.9018059164040784,6.392050000000016,70926300.9,0.9041639305342652,0.003974324863642353,0.01804232358148572,0.023218371324464027,0.027502169880358807,605.06,575.6,0.002169772256728688,0.04662525879917181,602.34,605.1600000000001,600.9300000000001,606.57,598.11,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-10.580869565217382,11.409026915113865,0,0,0.9856450062059492,21.16122969716354,39.882414097094305,0.0,0.007006211180124254,0.010422766953927302,0.672202612904466,1,0,1,0,0,3,0,0,0,0,0,0,619.22,591.89,0.023022774327122075,True,True,1,616.5341000000001,590.9658999999999
2025-06-13,598.5,601.85,595.48,597.0,89505996,20.82,2025-06-13,600.9739999999999,599.6820051539725,598.179,597.6428706205478,593.3534999999999,591.7172121002113,565.3082,579.709053739299,,582.7559132350091,68.22906052577946,52.25073622212883,8.425340615152322,8.96920041039825,-0.5438597952459272,593.3534999999999,606.7532302015308,579.9537697984691,0.04516609475306311,0.636066172421273,6.4477642857143,71838193.45,1.2459388481462432,-0.011180124223602483,-0.003571786226925222,0.012911654422368857,0.011076110151407415,605.06,575.6,0.013500837520937932,0.03584589614740365,598.11,600.74,594.37,604.48,591.74,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-11.831155778894464,12.668676716917915,0,0,0.9856450062059492,21.89983960198905,43.7810711784447,0.0030997068392645774,0.010670016750418768,0.010458935203296627,1.0201819346825678,0,1,0,0,0,4,0,0,0,0,0,1,620.49,591.89,0.039279731993299816,True,True,1,609.8955285714286,584.1044714285714
2025-06-16,600.4,604.45,600.22,602.68,79984125,19.11,2025-06-16,601.574,600.6813367693151,599.176,598.5587123259028,593.7775,592.7612871382864,566.6278,580.6098751612873,,582.9541628545612,63.498009833762545,68.12194203989458,8.287977207499466,8.832955769818494,-0.5449785623190273,593.7775,607.8116476406703,579.7433523593297,0.04727072898744163,0.8171728069256192,6.059907142857161,72034794.65,1.1103540363878859,0.009514237855946295,0.005002668089647777,0.016821042330988023,0.014271289128239495,605.06,575.6,0.003949027676378834,0.04493263423375577,602.4499999999999,604.6799999999998,600.4499999999998,606.68,598.2199999999999,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-10.777195194796576,11.606822857901374,0,0,0.9856450062059492,20.063752586545892,47.23183489138852,0.0,0.007018650029866627,0.010370621659687296,0.6767819963146028,1,0,1,0,0,0,0,0,0,0,1,0,626.28,591.89,0.037598725691909696,True,True,1,614.7998142857143,590.5601857142856
2025-06-17,600.21,601.75,596.76,597.53,82209365,21.6,2025-06-17,600.464,599.6308911795434,599.3199999999999,598.3716737211931,593.9114999999999,593.2154502679734,568.4728,581.2734094686878,,583.0991960599886,61.02610261026096,46.8591494342567,7.675080210534816,8.601380657961759,-0.926300447426943,593.9114999999999,608.0396283820285,579.7833716179714,0.04757654425626894,0.6280601330252242,6.069635714285726,72736837.45,1.1302301266055388,-0.008545164929979365,-0.00920275916959623,0.0024157425892061823,0.004505337480037008,605.06,575.6,0.012601877729988407,0.036701086137934415,598.68,600.5999999999999,595.6099999999999,603.67,593.6899999999999,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-11.731963248707174,12.568741318427524,0,0,0.9856450062059492,16.84428389459315,46.8334971592303,0.0005314360831050086,0.008351045135809096,0.010162806176711428,0.8217263018304853,0,1,0,0,0,1,0,0,0,0,0,0,626.28,591.89,0.03874282462805212,True,True,0,609.6692714285714,585.3907285714286
2025-06-18,598.44,601.22,596.47,595.67888,76605029,20.14,2025-06-18,599.327776,598.3135541196956,599.294888,597.8820748627943,594.052944,593.4500626234045,570.2987776,581.8383298816805,,583.2243670444664,56.400655703107056,42.57432504662036,6.959757261795744,8.273055978728557,-1.3132987169328132,594.052944,608.1929639263786,579.9129240736214,0.04760525158302595,0.5574941198267619,5.8996357142857265,73536364.3,1.0417298941715563,-0.003097953240841389,-0.009447119861646924,-0.0004213917742015294,0.004771662309184466,605.06,575.6,0.015748619457516936,0.03370755733357547,597.7896266666667,599.1092533333333,594.3592533333333,602.5396266666667,593.0396266666667,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-12.079179305467385,12.918557730299232,0,0,0.9856450062059492,14.2455370501855,45.613454817231705,0.0,0.007974095035902564,0.010186205201931543,0.7828327505507634,0,1,0,0,0,2,0,0,0,0,0,0,626.28,591.89,0.041400024120378465,True,True,0,607.4781514285716,583.8796085714285
2025-06-20,598.38,599.46,592.86,594.28,94051374,20.62,2025-06-20,597.4337760000001,596.9690360797971,599.4178880000001,597.227152160468,594.6239439999999,593.5291042783183,572.2547776,582.3262385137714,,583.3343733425314,55.468575262804706,32.357658380112085,6.20841401407381,7.860127585797608,-1.651713571723798,594.6239439999999,607.746560200585,581.5013277994149,0.044137530393781356,0.4868949912600267,5.80714285714287,73479050.15,1.279975364515514,-0.0023483793818577237,-0.0156853002070394,0.0020740241126380177,0.01959304121058225,605.06,575.6,0.018139597496129724,0.031432994548024416,595.5333333333334,598.2066666666668,591.6066666666668,602.1333333333334,588.9333333333334,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-12.343003298108632,13.184357541899438,0,0,0.9856450062059492,11.952692981560435,48.24168269204902,0.0,0.011105876018038674,0.009818464311827061,1.1311214936801095,0,1,0,0,0,4,0,0,0,0,0,1,626.28,591.89,0.050111058760180294,True,True,0,605.8942857142857,582.6657142857142
2025-06-23,595.04,600.54,591.89,600.15,87426039,19.83,2025-06-23,598.063776,598.0293573865314,599.518888,597.7585790403829,595.476944,594.1596657756213,573.2853776,583.025209552447,,583.501693010765,57.871349978840385,47.920247507734544,6.017265725812194,7.491555213800526,-1.4742894879883313,595.476944,607.6244390111868,583.3294489888132,0.04079921190428771,0.6923464877201628,5.8728571428571525,74307331.25,1.1765466143019367,0.00987749882210398,0.0052763819095476006,0.0016857495743900497,0.029257919017647183,605.06,575.6,0.008181288011330449,0.04090644005665243,597.5266666666666,603.1633333333333,594.5133333333333,606.1766666666666,588.8766666666667,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-11.244188952761805,12.077314004832122,0,0,0.9856450062059492,11.13802162153448,62.214726514393185,0.0035408393482698514,0.014413063400816425,0.01009193094119663,1.428176974733383,1,0,6,0,0,0,0,0,0,0,1,0,626.8701,603.41,0.04277264017329019,True,False,0,611.8957142857142,588.4042857142857
2025-06-24,604.33,607.8499,603.41,606.78,67735293,17.48,2025-06-24,598.883776,600.9462382576876,600.2288879999999,599.3988373966769,596.860444,595.3616023684193,574.9293776,583.9567699621549,,583.7333179559315,60.58206295783005,54.54545454545451,6.327821731011113,7.2588085172426435,-0.9309867862315304,596.860444,607.3487185609447,586.3721694390554,0.03514481372112728,0.9728878874384895,6.0492785714285855,73892643.6,0.9166716698710723,0.01104723819045228,0.0068029468374593005,0.01183964781216651,0.04778021446702696,607.8499,578.43,0.001763242031708486,0.04672204093740734,606.0133,608.6166,604.1766999999999,610.4532,601.5733999999999,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-10.028675961633537,10.852697847654829,0,0,0.9856450062059492,10.821066717201935,54.9173996427275,0.013046838376848524,0.007317149543492007,0.009921612216958715,0.7374960221671456,1,0,6,0,0,1,0,0,0,0,0,0,626.8701,605.54,0.027753057121197244,True,False,0,618.8785571428572,594.6814428571428
2025-06-25,607.91,608.61,605.54,607.12,62114767,16.76,2025-06-25,600.801776,603.0041588384584,600.6328879999999,600.8026851427356,597.658944,596.4814497619031,576.3929776,584.8651319244233,,583.9660212598526,61.03768001578225,68.79643387815754,6.526145419061322,7.11227589760638,-0.5861304785450576,597.658944,608.7320580882331,586.585829911767,0.03705495985427123,0.9272084584612855,6.0928500000000145,73368958.2,0.8466082730884408,0.0005603348824945176,0.01604940337723626,0.0066989454135437665,0.027015139981392267,608.61,583.235,0.0024542100408486115,0.03934148109105282,607.09,608.6400000000001,605.57,610.1600000000001,604.02,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-9.967057583344305,10.790617999736451,0,0,0.9856450062059492,10.357387688651745,53.562232609303045,0.015394568814288464,0.005056660956647862,0.009085043251765651,0.5565918418346676,1,0,6,0,0,2,0,0,0,0,0,0,626.8701,608.37,0.029137567531954067,True,False,0,619.3057,594.9343
2025-06-26,608.99,612.31,608.37,611.87,78548361,16.59,2025-06-26,604.04,605.9594392256389,601.683888,602.8149242076927,598.8659439999999,597.9470259750552,577.8479776,585.9241463587597,,584.2436727896053,67.90334855403351,67.67987687572153,6.986072577288155,7.087035233542736,-0.10096265625458045,598.8659439999999,610.6235755000524,587.1083124999474,0.03926632201363759,1.0530049142951117,5.89570714285715,73874100.65,1.0632733300151518,0.00782382395572534,0.027180953603726854,0.017477052015431704,0.04107328194919435,612.31,583.235,0.0007191069998528133,0.04679915668360925,610.8499999999999,613.3299999999998,609.3899999999999,614.7899999999998,606.91,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-9.113373755863165,9.930540801150562,0,0,0.9856450062059492,12.214744232614049,45.67874642919993,0.0047720507694779535,0.006439276316864597,0.008914961400380728,0.7222999660536497,1,0,6,0,0,3,0,0,0,0,0,0,627.86,610.83,0.016784611110203018,True,False,0,623.6614142857143,600.0785857142857
2025-06-27,612.88,616.39,610.83,614.91,86258398,16.32,2025-06-27,608.1659999999999,608.9429594837593,602.799888,605.014028897203,600.108944,599.5625473107643,579.3939776,587.0608465015534,,584.5488103737883,65.92607554029487,86.39028475711892,7.509308127724694,7.171489812379127,0.33781831534556694,600.108944,613.1306982851822,587.0871897148177,0.043397967703618444,1.0683203536117418,5.737135714285712,74683332.65,1.1549886024000295,0.004968375635347355,0.034714276098808616,0.018484472049689282,0.042132022709939765,616.39,583.235,0.002406856287912082,0.05151160332406361,614.0433333333334,617.2566666666668,611.6966666666668,619.6033333333334,608.4833333333335,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-8.573937649412107,9.387064773706719,0,0,0.9856450062059492,14.271870926251735,39.6499999003556,0.0,0.009041973622156,0.008762873995563605,1.031850238487247,1,0,6,0,0,4,0,0,0,0,0,1,627.86,615.04,0.015140427054365801,True,False,0,626.3842714285714,603.4357285714285
2025-06-30,617.38,619.22,615.04,617.85,92502541,16.73,2025-06-30,611.706,611.9119729891729,604.8848879999999,607.3478418249842,601.5319440000001,601.304209471644,581.2377776,588.2682642858063,,584.8801654944472,67.50144480832213,94.3975060154878,8.068204264075462,7.350832702718394,0.7173715613570675,601.5319440000001,615.7837370888301,587.28015091117,0.04738499170654194,1.0724913313816413,5.847850000000002,74778397.6,1.2370222413003407,0.004781187490852323,0.02949262684328935,0.03492462311557798,0.048287212202446694,619.22,585.06,0.002217366674759253,0.05307113377033273,617.37,619.7,615.52,621.5500000000001,613.1899999999999,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-8.057295460063111,8.866553370559185,0,0,0.9856450062059492,16.71836305060832,36.27149226771897,0.005943126199409383,0.006765396131747291,0.008431392024889735,0.8024055946842026,1,0,6,0,0,0,0,0,0,0,1,0,628.4048,615.52,0.016492676215909885,True,True,0,629.5457,606.1543
2025-07-01,616.36,618.83,615.52,617.65,70030140,16.83,2025-07-01,613.8799999999999,613.8246486594487,606.381888,609.2209614931688,602.7789439999999,602.8609514267255,583.0625776,589.4204892157746,,585.2062334994775,64.95586121946204,99.15860328144701,8.398186088691318,7.5603033799129795,0.8378827087783387,602.7789439999999,618.1045639871321,587.4533240128677,0.05084988498580402,0.9851698010418568,5.771421428571435,75198379.5,0.9312719298691803,-0.00032370316419849665,0.01791423580210294,0.024839052233357695,0.042077913313424586,619.22,591.05,0.0025418926576540922,0.04306646158827819,617.3333333333334,619.1466666666668,615.8366666666667,620.6433333333334,614.0233333333333,667.632,0.033712219333083056,662.632,0.033193244946861114,657.632,0.03266637899839429,672.632,0.03410320614503162,677.632,0.03359949212113079,682.632,0.03310315709534169,-8.09228527483202,8.901805229498903,0,0,0.9856450062059492,18.75619172027324,35.69755762316742,0.0018404519843336525,0.005359022099894859,0.00804725357512751,0.6659442317635609,0,1,0,0,0,1,0,0,0,0,0,0,629.47,616.61,0.016077066299684306,True,False,0,629.1928428571429,606.1071571428571
